nm0000005	Ingmar Bergman	1918	2007	writer,director,actor	tt0050986,tt0060827,tt0083922,tt0050976
nm0303472	Tim Galvin	\N	\N	production_designer,art_director,art_department	tt0120176,tt1179069,tt1327773,tt3520702
nm0304876	Carlos Garay	\N	\N	cinematographer	tt0201702,tt0202029
nm0305725	Jesús García Leoz	1904	\N	composer,music_department,soundtrack	tt0041478,tt0044092,tt0045554,tt0042222
nm0313163	Cecil Gentry	\N	\N	production_designer,art_director,art_department	tt3331028,tt0114594,tt1133993,tt0433350
nm0313867	Carmelita Geraghty	1901	1966	actress	tt0016230,tt0020258,tt0018183,tt0165954
nm0315305	Daniel Getzoff	\N	\N	actor	tt0197512,tt0201739,tt0122151,tt0387575
nm0318319	Daniel Gilboy	\N	\N	producer,miscellaneous,director	tt0468461,tt4530884,tt1242432,tt2537176
nm0320032	Nelli Gini	1949	\N	actress,soundtrack	tt0230514,tt1085716,tt2215677,tt0230758
nm0320266	Giannis Gionakis	\N	2002	actor	tt0135757,tt0199911,tt0179634,tt0205481
nm0321704	Glajiman	\N	\N	director	tt0020176
nm0323037	Marie Glory	1905	2009	actress	tt0019646,tt0177913,tt0049189,tt0021774
nm0325755	Clint Goldman	\N	\N	producer,visual_effects	tt0120177,tt0405469,tt0106912,tt0110475
nm0329640	Michael A. Goorjian	1971	\N	actor,director,writer	tt0104291,tt0113627,tt0133189,tt0120696
nm0331757	Philip Kan Gotanda	\N	\N	director,writer,actor	tt0194109,tt0201709,tt6402934,tt0096424
nm0333179	Andrzej Grabarczyk	1953	\N	actor	tt0082124,tt0098701,tt0182607,tt0080821
nm0334593	Maurice Gran	1949	\N	writer,producer,miscellaneous	tt0106014,tt0094519,tt0096545,tt0108840
nm0334603	Alexander Granach	1893	1945	actor	tt0035896,tt0031725,tt0013442,tt0022017
nm0335455	James Edward Grant	1905	1966	writer,director,producer	tt0052190,tt0057298,tt0039152,tt0053580
nm0337161	Annie Grazia	\N	\N	actress	tt0201748
nm0341911	Jurij Grigorovic	\N	\N	production_designer,art_director,art_department	tt0255177,tt0783522,tt1227796,tt4084744
nm0344427	Marcus Grüsser	1966	\N	actor	tt0106177,tt0265663,tt0302113,tt0144050
nm0346843	Frances Guihan	1890	1951	writer	tt0019166,tt0019148,tt0017783,tt0018734
nm0349432	Alejandro Gutiérrez del Barrio	1895	1954	composer	tt0178228,tt0325947,tt0205171,tt0181433
nm0355284	Alexander Hall	1894	1968	director,editor,actor	tt0035105,tt0025410,tt0039337,tt0033712
nm0360916	Kai Hansen	\N	\N	director	tt0191382,tt0201895,tt0201720,tt0201403
nm0363318	Eva Harling	\N	\N	actress	tt0201701,tt0228780,tt0186997,tt0083686
nm0365361	Susan Harris	\N	\N	producer,production_manager	tt0881934,tt0201739
nm0365480	Anthony Harrison	1961	\N	actor,writer,producer	tt0758730,tt0298814,tt0120834,tt0137204
nm0365635	Jack Harrison	\N	\N	director,writer	tt0447202,tt3903586,tt0406934,tt0020190
nm0367187	Yiannis Hartomatzidis	\N	\N	director,assistant_director,art_director	tt0201745,tt0199688,tt0220118,tt0196917
nm0367762	Ellie Harvie	1965	\N	actress,writer,director	tt1259521,tt0216216,tt0172031,tt0116483
nm0369036	Fanny Hatton	\N	1939	writer,actress	tt0020215,tt0020175,tt0022489,tt0020525
nm0369038	Frederic Hatton	1879	1946	writer,actor	tt0020525,tt0020175,tt0022489,tt0020215
nm0370608	China Hayashi	\N	\N	production_designer,art_director,set_decorator	tt0379576,tt0201743,tt1241338,tt6509862
nm0370634	Marc Hayashi	\N	\N	actor	tt0099979,tt0083728,tt0094320,tt0091326
nm0370879	Clyde Hayes	\N	\N	actor,writer,producer	tt0119196,tt0127045,tt0201726,tt0087298
nm0371312	Lysa Heslov	\N	\N	producer,actress,director	tt6175710,tt0277615,tt0220343,tt0159291
nm0373872	Manfred D. Heid	\N	\N	production_manager,producer,miscellaneous	tt0450232,tt0340163,tt0411061,tt0450345
nm0375350	Leo Heller	1876	\N	writer	tt0017812,tt0201729,tt0015857,tt0470744
nm0380497	Pilar Herrera	\N	\N	actress	tt0090481,tt0120173,tt0110124
nm0380928	F.E. Hershey	1906	1989	cinematographer,camera_department	tt0019716,tt0020307,tt0019715,tt0020086
nm0383248	Nicole Higashi	\N	\N	actress	tt0201709
nm0385427	Peter Himmelman	1959	\N	composer,soundtrack,music_department	tt0104030,tt0460627,tt0109520,tt0209069
nm0385686	Johnny Hines	1895	1970	actor,director,writer	tt0012017,tt0014797,tt0015773,tt0008679
nm0386113	Barbro Hiort af Ornäs	1921	2015	actress	tt0089527,tt0058124,tt0052017,tt0063611
nm0390155	Amanda Holden	1971	\N	actress,soundtrack	tt0181261,tt1034201,tt0385986,tt1049244
nm0390775	Matt Holland	\N	\N	actor,writer,miscellaneous	tt0362227,tt0945513,tt0363988,tt0338751
nm0392096	William Holmes	1904	1978	editor,editorial_department	tt0031210,tt0023042,tt0034277,tt0034167
nm0392250	Gustaw Holoubek	1923	2008	actor,director	tt0097721,tt0059643,tt0052063,tt0070628
nm0392666	Paulina Holtz	1977	\N	actress	tt0495843,tt6233898,tt0382109,tt0182607
nm0395130	Robert J. Horner	1894	1942	producer,director,writer	tt0019364,tt0020646,tt0173351,tt0018617
nm0396012	Allen 'Farina' Hoskins	1920	1980	actor	tt0020671,tt0021339,tt0021366,tt0021275
nm0398898	Peng Hu	\N	\N	director,actor,writer	tt0187967,tt0200723,tt0201673,tt0934595
nm0399441	Axel Hubert	\N	\N	editor,editorial_department,producer	tt0108451,tt0101969,tt0086336,tt0098439
nm0400611	Gareth Hughes	1894	1965	actor,miscellaneous	tt0016107,tt0181293,tt0013317,tt0010103
nm0404257	Bobby 'Wheezer' Hutchins	1925	1945	actor	tt0024213,tt0020671,tt0021275,tt0024016
nm0405407	Miroslav Hájek	1919	\N	editor,editorial_department,miscellaneous	tt0059415,tt0070832,tt0061781,tt0060959
nm0409259	Masami Inomoto	\N	\N	cinematographer,camera_department	tt0976060,tt0277119,tt0201743,tt0233595
nm0410694	Ulla Isaksson	1916	2000	writer	tt0053976,tt0257215,tt0052017,tt0090222
nm0412051	Ivan Ivanov	1951	\N	production_designer	tt0235004,tt0053773,tt5862746,tt0422119
nm0415199	Gaston Jacquet	1883	1970	actor,director	tt0953419,tt0355659,tt0013808,tt0020385
nm0415631	Ivan Jagodic	1936	2010	actor	tt0213076,tt0067920,tt1830772,tt1830773
nm0416014	Ivo Jaksic	1912	1983	actor	tt0055244,tt0199979,tt0201148,tt0277554
nm0416070	Berthe Jalabert	\N	\N	actress	tt0454141,tt0484125,tt0950628,tt0483330
nm0419512	Javivi	1961	\N	actor,soundtrack	tt0303421,tt0201721,tt3014910,tt0368668
nm0426209	Shane Johnson	1976	\N	actor,producer	tt0159273,tt2282016,tt0313285,tt0120815
nm0430074	Leslie Jordan	1955	\N	actor,writer,soundtrack	tt0107254,tt1454029,tt0201737,tt2729818
nm0430639	Lesley Joseph	1945	\N	actress	tt0314885,tt0455608,tt0096545,tt0939628
nm0433232	Rafael Justo Valverde	\N	\N	editor,editorial_department	tt0057654,tt0058006,tt0069389,tt0133011
nm0434120	Hajime Kaburagi	\N	\N	composer,soundtrack	tt0061101,tt0142257,tt0063835,tt0065932
nm0434985	Hajime Kai	\N	\N	cinematographer	tt0201716
nm0435372	Shûichi Kakesu	\N	\N	editor,editorial_department,producer	tt0113568,tt0217941,tt1206627,tt0275277
nm0436105	Bill Kalmenson	\N	\N	actor,director,writer	tt0120171,tt2356777
nm0436166	Spyros Kalogirou	1922	2009	actor	tt0145009,tt0255936,tt0200448,tt0183570
nm0436922	Fritz Kampers	1891	1950	actor,director	tt0137599,tt0021542,tt0022017,tt0027351
nm0439028	Petros Karavidoglou	\N	\N	cinematographer,producer,camera_department	tt0230904,tt0205481,tt0263511,tt0199072
nm0439206	Jenny Karezi	1932	1992	actress,writer,producer	tt0196750,tt0057229,tt0177698,tt0145006
nm0440514	Linda Kash	1967	\N	actress,writer,director	tt0118111,tt0218839,tt0352248,tt0422774
nm0441463	Manos Katrakis	1908	1984	actor	tt0088241,tt0196532,tt0055375,tt0196995
nm0442671	Nikos Kavoukidis	\N	\N	cinematographer,director,editor	tt0069130,tt0085175,tt0079643,tt0484357
nm0443541	Kostas Kazakos	\N	\N	actor,director,producer	tt0136527,tt0228494,tt0219102,tt0076208
nm0443666	Tonia Kaziani	\N	\N	actress	tt0201719,tt0226107,tt1380219,tt0255227
nm0445449	Albinas Keleris	1957	\N	actor	tt0307217,tt4872572,tt0201707,tt0312294
nm0447339	Matty Kemp	1907	1999	actor,producer,writer	tt0020172,tt0246538,tt0018744,tt0336245
nm0448515	Ingrid Kenning	\N	\N	miscellaneous,writer,producer	tt0460780,tt1119644,tt0337721,tt0402910
nm0448790	Larry Kent	1900	1967	actor,producer	tt0018972,tt0018993,tt0018978,tt0018146
nm0453721	Uljana Kim	\N	\N	producer	tt2113073,tt0929806,tt1800312,tt2924336
nm0458147	Vladislav Kladnitsky	1932	2015	composer	tt0385823,tt0300467,tt0195281,tt0261102
nm0458838	Judith Klein	1972	\N	actress	tt0244361,tt0101820,tt0104949,tt0185652
nm0460638	Dan Kneece	1956	\N	camera_department,cinematographer,producer	tt0898367,tt0187393,tt0183649,tt0119396
nm0462685	Maro Kodou	1934	\N	actress,soundtrack	tt0122883,tt0055375,tt0180749,tt2400283
nm0462899	Volker Koepp	1944	\N	director,writer,producer	tt0120527,tt0076428,tt1070339,tt0202390
nm0463172	David Kohan	1964	\N	writer,producer,miscellaneous	tt2248977,tt2361094,tt1612578,tt0157246
nm0464027	Irena Kolesar	1925	2002	actress	tt0045952,tt0180294,tt0039837,tt0042847
nm0465235	Jûshirô Konoe	1916	1977	actor	tt0996474,tt3896908,tt0063834,tt0360944
nm0465348	Dimitris Konstadaras	1946	\N	composer,writer	tt0197447,tt0181294,tt0199084,tt0196339
nm0465349	Labros Konstadaras	1913	1985	actor,soundtrack,writer	tt0135686,tt0196382,tt0181600,tt0136551
nm0467373	Odysseas Kosteletos	1926	\N	director,writer,producer	tt0145488,tt0144876,tt0257747,tt0196501
nm0467860	Agnieszka Kotulanka	1956	\N	actress	tt0114934,tt0172050,tt0182607,tt0089936
nm0468042	Nikos Kourkoulos	1934	2007	actor	tt0057892,tt0196312,tt0200448,tt0255936
nm0468931	Nikolai Kozlovsky	\N	1939	cinematographer,camera_department,actor	tt0165497,tt0207169,tt0368309,tt0018453
nm0471807	Bronislav Krizan	1941	2012	actor	tt0232206,tt0175935,tt0071621,tt0397600
nm0473791	Eiichi Kudô	1929	2000	director,actor,writer	tt0361961,tt0057212,tt0135062,tt0326189
nm0474341	Oleg Kukhovarenko	1925	2004	cinematographer	tt0069122,tt0130223,tt0299060,tt0129152
nm0475568	Sô Kuramoto	1935	\N	writer,director,soundtrack	tt0415320,tt1558584,tt2119424,tt0083124
nm0476179	Mitsuko Kusabue	1933	\N	actress	tt0091989,tt0058349,tt0060786,tt0074691
nm0477483	Hristos Kyriakopoulos	\N	\N	director,producer,writer	tt0196847,tt0288806,tt0288800,tt0200967
nm0477989	Herbert Körner	1902	1966	cinematographer,camera_department	tt0028440,tt0044638,tt0049478,tt0033878
nm0479086	Gerardo de la Torre	1938	\N	writer,actor	tt0467513,tt0282556,tt0107323,tt0494079
nm0482408	Vladislav Lalicki	1935	2008	production_designer,costume_designer	tt0189939,tt1235093,tt0228495,tt0201434
nm0483849	Peter Martin Lampel	\N	\N	writer,miscellaneous	tt0022017,tt0019924,tt0020326,tt0405275
nm0487973	Nelson Laraby	1887	1937	camera_department,cinematographer	tt0017222,tt0020172,tt0019908,tt0022047
nm0493753	Giorgos Lazaridis	\N	2012	writer,director,producer	tt0196382,tt0292381,tt1842765,tt0184950
nm0493950	Popi Lazou	\N	\N	actress	tt0207803,tt0135573,tt0199300,tt0199550
nm0494886	Richard Leacock	1921	2011	director,cinematographer,producer	tt0067532,tt0064689,tt0405951,tt0264813
nm0495557	Slavko Lebedinski	\N	\N	writer	tt0199274,tt0201715,tt0472382
nm0496505	D. Ross Lederman	1894	1972	director,assistant_director,writer	tt0023631,tt0046585,tt0030833,tt0023567
nm0497644	Karen Lee	\N	\N	actress,editorial_department	tt0086978,tt0201709,tt0062994,tt0128377
nm0499482	Silvia Legrand	1927	\N	actress	tt0201702,tt0181989,tt0194375,tt0193746
nm0499628	Gladys Lehman	1892	1993	writer	tt0025037,tt0020748,tt0119643,tt0020166
nm0500511	Rimvydas Leipus	\N	\N	cinematographer	tt2292844,tt4826842,tt0475241,tt0110278
nm0505448	Hagai Levi	1963	\N	writer,producer,miscellaneous	tt0835434,tt4182368,tt2321022,tt2699110
nm0505471	Moris Levi	1932	1983	actor	tt0201496,tt0053118,tt0193536,tt0200929
nm0505818	Ilana Levine	1963	\N	actress,director,producer	tt1720616,tt1093908,tt0489237,tt0427229
nm0506912	Alun Lewis	\N	\N	actor,writer,soundtrack	tt0445008,tt0096545,tt1334331,tt0068069
nm0509510	Robert Liebmann	1890	\N	writer,soundtrack,miscellaneous	tt0018365,tt0338809,tt0022034,tt0020697
nm0510113	Arvi Liimatainen	1949	\N	producer,director,production_manager	tt0845746,tt0156442,tt2106350,tt4716230
nm0512052	Eleanor Lindo	\N	\N	director,actress,writer	tt0377248,tt0479152,tt0298578,tt0288937
nm0512267	Margaret Lindsay	1910	1981	actress,soundtrack	tt0038057,tt0030287,tt0026261,tt0026393
nm0512482	Bibi Lindström	1904	1984	production_designer,art_director,costume_designer	tt0060827,tt0045848,tt0052017,tt0043652
nm0514097	Zdenek Liska	1922	1983	composer,soundtrack,music_department	tt0063633,tt0064837,tt0063278,tt0059527
nm0514904	Chia-Hui Liu	1951	\N	actor,stunts,director	tt0266697,tt0378194,tt1258972,tt0078243
nm0515102	Betty Livanou	\N	\N	actress,writer,producer	tt0256440,tt0263677,tt0283625,tt0083571
nm0515921	Art Lloyd	1897	1954	cinematographer,camera_department,writer	tt0031322,tt0029923,tt0029747,tt0024852
nm0519928	Murilo Lopes	\N	\N	production_manager,actor,set_decorator	tt0201756,tt0200612,tt0041219,tt0180681
nm0520501	Robert Lord	1900	1976	writer,producer,miscellaneous	tt0025028,tt0027367,tt0020172,tt0026421
nm0521213	Jane Loury	1896	1951	actress	tt0030528,tt0022762,tt0195072,tt0027552
nm0522871	Edward T. Lowe Jr.	1890	1973	writer,producer,director	tt0035317,tt0019109,tt0014142,tt0026199
nm0525678	Vojislav Lukic	1935	1999	cinematographer,camera_department	tt0191733,tt0273394,tt0182411,tt0318919
nm0529414	Tatyana Lyutaeva	1965	\N	actress	tt1325618,tt1696190,tt0416316,tt0107650
nm0532072	Fred Mace	1878	1917	actor,director,writer	tt0002501,tt0002133,tt0002233,tt0002659
nm0532715	Katerina Machácková	1949	\N	actress	tt3613004,tt0239202,tt0100194,tt0249315
nm0537550	Michael Mailer	\N	\N	producer,director,actor	tt0098185,tt1535970,tt0262396,tt0346631
nm0537980	Maurice Maître	\N	\N	director,writer	tt1786555,tt1189059,tt0210518,tt0201720
nm0539270	Eduardo Maldonaldo	1941	\N	director,writer,editor	tt0393911,tt0474581,tt0201700,tt1318070
nm0542620	Laurence Manly	\N	\N	camera_department,cinematographer	tt0109254,tt0349683,tt0106064,tt0362454
nm0543270	Philipp Manning	1869	1951	actor,miscellaneous	tt0133887,tt0018990,tt0455522,tt0262206
nm0545349	Arlette Marchal	1902	1984	actress	tt0042923,tt0042432,tt0018578,tt0940785
nm0545461	Jean Marchat	1902	1966	actor,miscellaneous	tt1629322,tt0037630,tt0492658,tt0201830
nm0547670	Giovanna Marini	1937	\N	composer,music_department,actress	tt0080488,tt0094892,tt0431958,tt0092017
nm0548664	Olivera Markovic	1925	2011	actress	tt0055447,tt0122234,tt0085215,tt0105602
nm0549178	Aleksandr Marlinskii	\N	\N	writer	tt0201711,tt3893282
nm0551903	Amelia Martin	1978	\N	miscellaneous,actress,producer	tt1175709,tt2122283,tt4282678,tt0383028
nm0554907	Félix Martínez Rivero	\N	\N	production_designer	tt0201741,tt0201913
nm0555990	Antonio Mas Guindal	\N	\N	writer,miscellaneous,director	tt0039577,tt0046100,tt0039148,tt0051246
nm0556255	Francesco Maselli	1930	\N	director,writer,assistant_director	tt0058231,tt0094892,tt0092017,tt0073734
nm0566595	Randall McCormick	\N	\N	writer,actor,assistant_director	tt0120913,tt1104123,tt1781896,tt0120179
nm0567224	Philo McCullough	1893	1981	actor,director	tt0010439,tt0024645,tt0009284,tt0019290
nm0568416	Alan B. McElroy	\N	\N	writer,director,actor	tt0120177,tt0295700,tt0105219,tt0095271
nm0568546	Vincent McEveety	1929	\N	director,assistant_director,producer	tt0081930,tt0080861,tt0086765,tt0047736
nm0568825	Todd McFarlane	1961	\N	writer,producer,animation_department	tt1722512,tt0118475,tt0120177,tt0320511
nm0569696	Robert A. McGowan	1901	1955	writer,director,actor	tt0233415,tt0234372,tt0233638,tt0278213
nm0569697	Robert F. McGowan	1882	1955	director,producer,writer	tt0013472,tt0278213,tt0021275,tt0021339
nm0572320	G. Gregg McLaughlin	1929	2013	editor	tt0085032,tt0099385,tt0062793,tt0078869
nm0577476	Georges Melchior	1889	1944	actor	tt0003165,tt0002844,tt0003037,tt0003930
nm0586130	Lakis Mihailidis	1932	2010	writer	tt0198457,tt0197439,tt0136456,tt0215967
nm0586285	Dejan Mijac	1934	\N	director,miscellaneous,writer	tt0199687,tt0279461,tt0319458,tt0199979
nm0586901	Nikos Milas	\N	\N	cinematographer,camera_department,producer	tt0129325,tt0164094,tt0201742,tt0219102
nm0588316	Ernest Miller	1885	1957	cinematographer,camera_department	tt0044072,tt0041030,tt0041497,tt0023038
nm0590514	Zoran Milosavljevic	1939	1983	actor	tt0065142,tt0181027,tt0055289,tt0217614
nm0590518	Arsa Milosevic	1931	2006	director,assistant_director,writer	tt0203157,tt1431319,tt0201883,tt0191681
nm0590985	Yûichi Minato	\N	\N	actor,writer	tt0211301,tt0203663,tt2837612,tt0123092
nm0594257	Tomokazu Miura	1952	\N	actor,writer	tt1724962,tt1337125,tt0201743,tt1098226
nm0594737	Leslie Mizzell	\N	\N	composer	tt0097666,tt0123242,tt0433429,tt0449900
nm0594860	Arkadi Mlodik	1905	1983	writer	tt0312381,tt0291021,tt0401005,tt5301920
nm0597223	Janel Moloney	1969	\N	actress	tt0118523,tt0200276,tt0288439,tt0118966
nm0597355	Vladimir Momcilovic	1946	\N	director,writer	tt0200139,tt0996985,tt0214003,tt0186899
nm0599269	Carmen Montejo	1925	2013	actress	tt0039668,tt0191757,tt0279747,tt0268654
nm0603873	Anita Moreno	\N	\N	actress	tt0031274,tt0020177
nm0604032	José Elías Moreno	1910	1969	actor,writer,director	tt0236843,tt0063090,tt0053241,tt0207103
nm0606001	Frank Moro	1944	1993	actor	tt0266129,tt0214209,tt0212649,tt0121514
nm0607314	Shelley Morrison	1936	\N	actress,producer,soundtrack	tt0307453,tt0061252,tt0056758,tt0157246
nm0607325	Temuera Morrison	1960	\N	actor,director,miscellaneous	tt0110729,tt0121765,tt3521164,tt0121766
nm0607334	Tom Morrison	\N	\N	writer,miscellaneous,actor	tt0204767,tt0220902,tt0149593,tt0148292
nm0608487	Frank Moser	\N	1964	director,animation_department,producer	tt0011129,tt0011579,tt0152274,tt0011365
nm0610702	Sava Mrmak	1929	2002	director,writer,assistant_director	tt0193072,tt0200783,tt0201140,tt0056726
nm0612474	Claude Mulot	1942	1986	writer,director,miscellaneous	tt0178351,tt0071262,tt0067392,tt0064902
nm0613987	Mingaile Murmulaitiene	\N	\N	editor	tt0110278,tt0118823,tt0116300,tt0103132
nm0616083	Max Mutchnick	1965	\N	writer,producer,miscellaneous	tt2248977,tt2361094,tt1612578,tt0157246
nm0619107	Masayoshi Nogami	1940	2010	actor,director,writer	tt2343419,tt0291382,tt0126373,tt0128167
nm0619997	Sanae Nakahara	1935	2012	actress	tt0289782,tt0409992,tt0158714,tt0270394
nm0620052	Sadao Nakajima	1934	\N	director,writer,actor	tt0124113,tt0349481,tt0088082,tt0165218
nm0621548	Dorota Naruszewicz	1971	\N	actress	tt0182607,tt0287641,tt1263657,tt0170351
nm0622288	Jeff Nathanson	1965	\N	writer,miscellaneous,producer	tt0362227,tt0264464,tt0367882,tt1790809
nm0622897	Guillermo Navarro	\N	\N	cinematographer,director,camera_department	tt0167190,tt0119396,tt1663662,tt0457430
nm0623059	Valdas Navasaitis	\N	\N	director,writer,producer	tt3569894,tt0201707,tt0177969,tt1444324
nm0623896	Jesus Nebot	\N	\N	actor,director,writer	tt0201942,tt0201733,tt0120416,tt0253335
nm0624420	Yannis Negrepontis	\N	\N	writer	tt0257593,tt0201742,tt0263593
nm0627511	Vyacheslav Nevinnyy	1934	2009	actor,soundtrack	tt0086723,tt0081557,tt0098259,tt0073099
nm0628017	Barry Newman	1938	\N	actor	tt0165854,tt0131325,tt0071032,tt0067927
nm0633997	Yumiko Nogawa	\N	\N	actress	tt0059159,tt0059715,tt0058409,tt0205963
nm0634303	Kathleen Nolan	1933	\N	actress,soundtrack	tt0126078,tt0050053,tt0057738,tt0065272
nm0635667	Mabel Normand	1892	1930	actress,director,writer	tt0003758,tt0009369,tt0004707,tt0014029
nm0636385	Eille Norwood	1861	1948	actor	tt0250992,tt0201751,tt0180647,tt0201580
nm0637299	Ivo Novák	1918	2004	director,writer,assistant_director	tt0059947,tt0329503,tt0087251,tt0407917
nm0637610	Yvan Noé	1895	1963	writer,director,producer	tt0193806,tt0143170,tt0289595,tt0197887
nm0639782	Richard O'Brien	1942	\N	actor,soundtrack,writer	tt0073629,tt0118929,tt1659337,tt0852863
nm0644777	Vida Ognjenovic	1941	\N	director,writer	tt1074995,tt0228557,tt0228981,tt0206143
nm0645207	Ryûtarô Ôtomo	1912	1985	actor	tt0199857,tt0055743,tt0142996,tt0082596
nm0645385	Satomi Oka	1935	\N	actress	tt0322935,tt0199443,tt0055743,tt0057212
nm0646704	Manuel Oliveira	\N	\N	editor,editorial_department,miscellaneous	tt0200736,tt0197759,tt0138073,tt0197083
nm0648505	On Szeto	\N	\N	writer	tt0078517,tt0078969,tt0076661,tt0079076
nm0649033	Atsushi Yamatoya	1936	1993	writer,actor,director	tt0291202,tt0089404,tt0100380,tt0078187
nm0649041	Kazimierz Opalinski	1890	1979	actor	tt0060833,tt0056970,tt0050359,tt0050282
nm0649211	Frank Opperman	\N	1922	actor	tt0004091,tt0001701,tt0003011,tt0002412
nm0649563	Juan de Orduña	1900	1974	director,writer,actor	tt0034053,tt0038493,tt0042185,tt0042840
nm0650001	Kathy Orlando	\N	\N	art_department,set_decorator,art_director	tt0371746,tt1568346,tt0884732,tt0817230
nm0652562	Malgorzata Ostrowska-Królikowska	1964	\N	actress	tt0102815,tt0403441,tt0208225,tt0182607
nm0653118	Karl Otten	1889	1963	writer	tt0022017
nm0655065	Georg Wilhelm Pabst	1885	1967	director,writer,producer	tt0018737,tt0021818,tt0021542,tt0020475
nm0658505	Tara Palmer-Tomkinson	1971	2017	actress	tt0274236,tt0391098,tt0408633,tt0338616
nm0659512	Livio Panieri	\N	\N	actor	tt0092017,tt0300016
nm0660292	Nikos Papanastasiou	\N	\N	actor	tt0235167,tt0263636,tt0232270,tt0288712
nm0660362	Dionysis Papagiannopoulos	\N	1984	actor	tt0181600,tt0048657,tt0088241,tt0064127
nm0664359	Kaja Paschalska	1986	\N	actress	tt0297639,tt6229766,tt1699397,tt0182607
nm0664527	Kalla Pasha	1879	1933	actor	tt0019563,tt0440248,tt0193361,tt0015522
nm0664810	Ricardo Passano	\N	\N	actor	tt0201753,tt0024860,tt0190324,tt0190534
nm0667152	Albert Paulig	1873	1933	actor	tt0018934,tt1122854,tt0473728,tt0356587
nm0668045	Mieczyslaw Pawlikowski	1920	1978	actor	tt0064785,tt0079823,tt0172017,tt0044674
nm0668959	Jonathan Pearce	\N	\N	actor	tt0163488,tt1291490,tt0135733,tt4809740
nm0670580	Julia Jay Pierrepont III	\N	\N	producer,director,writer	tt0436364,tt0379341,tt0959329,tt0201737
nm0671032	Mark Pellegrino	1965	\N	actor,producer,soundtrack	tt0481369,tt0368891,tt0118715,tt0166924
nm0671778	Teresa Penella	\N	1960	actress	tt0020177
nm0672963	Louis Perdoux	\N	\N	actor	tt0026660,tt2771804,tt0201723,tt6749528
nm0675305	Steve Perry	\N	\N	assistant_director,producer,production_manager	tt0104714,tt0122151,tt0075148,tt0097733
nm0679017	Michael Peyser	\N	\N	producer,production_manager,miscellaneous	tt0117008,tt0086637,tt0089853,tt0113243
nm0681726	Lupu Pick	1886	1931	actor,director,producer	tt0273848,tt0154951,tt0438777,tt0013136
nm0682071	Rebecca Pidgeon	1965	\N	actress,soundtrack,composer	tt0120176,tt0120202,tt0155388,tt1245526
nm0682176	Harry Piel	1892	1963	director,writer,actor	tt0143940,tt0028234,tt0258608,tt0023077
nm0682350	Evelyn Pierce	1907	1960	actress	tt0019453,tt0020172,tt0015761,tt0017692
nm0685139	Mário Pires	\N	\N	director	tt0162516,tt0162479,tt0162445,tt0162487
nm0687211	Mimis Plessas	1924	\N	composer,soundtrack,music_department	tt0177698,tt0200448,tt0067853,tt0180717
nm0688008	Louiza Podimata	\N	\N	actress	tt0201591,tt2331837,tt1654013,tt0201719
nm0689948	Peter Polycarpou	\N	\N	actor,music_department,soundtrack	tt0116250,tt0096545,tt0352277,tt1598873
