nm0000005	Ingmar Bergman	1918	2007	writer,director,actor	tt0050986,tt0060827,tt0083922,tt0050976
nm0691424	Jovan Sterija Popovic	1806	1856	writer	tt0238524,tt0213319,tt0179768,tt0200966
nm0697392	Antonio Prieto	\N	\N	cinematographer,actor,camera_department	tt0201504,tt0190677,tt0201665,tt0181699
nm0699614	Stathis Psaltis	1951	2017	actor,soundtrack	tt0196526,tt0206852,tt0199688,tt0230938
nm0700706	Daniella Purcell	\N	\N	writer	tt0110512,tt0114896,tt0106767,tt0112599
nm0703080	Buffy Queen	\N	\N	actress,producer,writer	tt0120173,tt0075519,tt0125449
nm0704351	Pauline Quirke	1959	\N	actress,writer,soundtrack	tt0167872,tt0124821,tt0080678,tt0068069
nm0706384	Kostas Raftopoulos	\N	\N	editor,camera_department,editorial_department	tt0270176,tt0168238,tt0201976,tt0230938
nm0708620	Francisco Ramos	1968	\N	producer	tt0330702,tt1648216,tt1797504,tt0427582
nm0710888	Gerbert Rappaport	1908	1983	director,assistant_director,writer	tt0032825,tt0163797,tt0046055,tt0040014
nm0711197	Connie Rasinski	1907	1965	director,animation_department,writer	tt0148316,tt0204767,tt0148292,tt0146512
nm0716139	Winifred Reeve	\N	\N	writer	tt0021566,tt0021504,tt0020393,tt0020850
nm0717046	Frank Reicher	1875	1965	actor,director,miscellaneous	tt0024216,tt0029604,tt0028313,tt0024593
nm0717901	Juanita Reina	1925	1999	actress,soundtrack,producer	tt0043750,tt0039577,tt0034523,tt0044664
nm0719233	Madeleine Renaud	1900	1994	actress	tt0045034,tt0025471,tt0056197,tt0024310
nm0724586	Jack Richardson	1870	1960	actor	tt0174280,tt0184574,tt0013036,tt0186332
nm0725897	Stanley Ridges	1890	1951	actor	tt0034277,tt0039725,tt0035446,tt0034167
nm0729806	Nikos Rizos	1924	1999	actor,production_manager	tt0197042,tt0203769,tt0196587,tt0200607
nm0730837	Arthur Roberts	1890	1961	editor,editorial_department	tt0033076,tt0027593,tt0022685,tt0023891
nm0732468	Chris Robinson	1938	\N	actor,director,writer	tt0084633,tt0057731,tt0057793,tt0069308
nm0732974	Peter Manning Robinson	\N	\N	composer,music_department,actor	tt0321021,tt0095871,tt0101628,tt0098352
nm0733474	Linda Robson	1958	\N	actress,soundtrack	tt0338616,tt0217211,tt0950199,tt0083478
nm0733578	Blas Roca-Rey	1961	\N	actor	tt0323807,tt0791106,tt1443561,tt0092017
nm0733833	Miguel Faust Rocha	1898	1961	actor	tt1448560,tt0183701,tt0190320,tt0132923
nm0738305	Henri Rollan	1888	1967	actor,director	tt0139121,tt0015214,tt0044602,tt0178078
nm0743586	Kevin D. Ross	\N	\N	editor,editorial_department,actor	tt0120382,tt2543312,tt4574334,tt0904208
nm0745577	Gaston Roudès	1878	1958	director,writer,producer	tt0201577,tt0160777,tt0201815,tt0201614
nm0749234	Carlos Rufart	\N	1957	actor	tt0020327,tt0018632,tt0020177,tt0040775
nm0751609	David E. Russo	\N	\N	composer,music_department,soundtrack	tt1592154,tt0296572,tt3749900,tt0401792
nm0754766	Cheslav Sabinsky	\N	\N	director,production_designer,writer	tt0944126,tt0220183,tt0009509,tt0010659
nm0757025	Shunji Sakai	1913	1967	actor	tt0374699,tt0187317,tt0429185,tt0053275
nm0757193	Chieko Saki	\N	\N	actress	tt0201710
nm0757325	Shôgo Sakurai	\N	\N	editor	tt0201716,tt2537776,tt0291382,tt0215847
nm0757335	Hiroko Sakuramachi	1937	\N	actress	tt0122569,tt0053275,tt0349571,tt0312596
nm0757725	Luis Salazar	\N	1998	actor	tt0201348,tt0466155,tt0470112,tt0201741
nm0761382	Hans Sanden	1887	1954	actor	tt0020178,tt0042695,tt0169889,tt0035927
nm0762270	Eduardo Sandrini	1908	1963	actor,producer	tt0178434,tt0178358,tt0178661,tt0201663
nm0762997	Pierre Sanoussi-Bliss	1962	\N	actor,producer,director	tt0306461,tt0240457,tt0110251,tt0075474
nm0763896	Cláudio Santoro	1919	1989	composer,music_department	tt0211556,tt0201416,tt0196063,tt0184757
nm0764259	Ruy Santos	\N	\N	cinematographer,director,writer	tt0159407,tt0809355,tt0047177,tt0198870
nm0764937	Sacha Sarchielli	\N	\N	camera_department,cinematographer,visual_effects	tt0114594,tt0118111,tt0109773,tt0298814
nm0766316	Kôtarô Satomi	\N	\N	actor,soundtrack,executive	tt0186939,tt0057212,tt1422291,tt2930432
nm0767331	Paul O'Grady	1955	\N	actor,producer,writer	tt0131159,tt2373856,tt0431559,tt1734539
nm0767342	Matthew Savage	1972	\N	actor	tt0096454,tt0096545,tt0297626,tt0088866
nm0770535	Philip A. Scheib	1894	\N	composer,music_department,actor	tt0052195,tt0204767,tt0150080,tt0150889
nm0770849	Jochen Schenck	1929	2016	actor,director	tt0200266,tt0279234,tt0161799,tt0187272
nm0771584	Joseph Schildkraut	1896	1964	actor,soundtrack	tt0029146,tt0033045,tt0012532,tt0052738
nm0772300	Hans Adalbert Schlettow	1887	1945	actor	tt0019655,tt0020793,tt0015175,tt0013086
nm0772805	Andreas Schmidt	1963	\N	actor,writer	tt0813547,tt0477877,tt0304550,tt1437357
nm0772882	Corey Schmidt	\N	\N	editorial_department,director,writer	tt0101879,tt0102202,tt0102116,tt0201739
nm0775419	Raymond L. Schrock	1892	1950	writer,director,producer	tt0038246,tt0017534,tt0021636,tt0021237
nm0775638	Antje Schröder	\N	\N	actress	tt0370474,tt0130248,tt0135034,tt0336718
nm0778405	Rodolfo Sciammarella	1902	1973	composer,music_department,writer	tt0197976,tt0198919,tt0198296,tt0244374
nm0781024	Jan Sebening	\N	\N	director,writer,cinematographer	tt0414854,tt0759725,tt0201728,tt0285194
nm0784407	Mack Sennett	1880	1960	producer,actor,director	tt0004670,tt0003934,tt0004707,tt0004277
nm0784540	Takenori Sentô	1961	\N	producer,writer,director	tt0178868,tt0119687,tt0243889,tt0293478
nm0785460	Pepita Serrador	1913	1964	actress	tt0034592,tt0038414,tt0195080,tt0200514
nm0785462	Teresa Serrador	\N	\N	actress	tt0197988,tt0175899,tt0063279,tt0201735
nm0785519	Eduardo Serrano	\N	\N	composer,music_department,editor	tt0465995,tt0158482,tt0184334,tt0201741
nm0786987	Rogério Sganzerla	1946	2004	director,writer,producer	tt0145115,tt0144782,tt0145100,tt0389377
nm0788743	Yaron Scharf	\N	\N	cinematographer,camera_department,production_manager	tt0334754,tt0476643,tt3576084,tt1445520
nm0789557	Sivan Shavit	\N	\N	soundtrack,actress	tt0143252,tt0429301,tt0352994,tt0205176
nm0793879	Eitarô Shindô	1899	1977	actor	tt0040979,tt0045112,tt0047445,tt0046851
nm0795837	Mort Shuman	1936	1991	soundtrack,composer,actor	tt0208092,tt0092005,tt0120669,tt0118715
nm0798542	Vicente Silva	\N	\N	producer,director,writer	tt0395442,tt0419690,tt0074500,tt0078146
nm0799509	Nikola Simic	1934	2014	actor,music_department	tt1143941,tt0834013,tt0434699,tt0191733
nm0800439	Carla Simoncelli	\N	\N	editor,music_department	tt0208032,tt0100835,tt0108059,tt0450121
nm0804062	Carl-Olov Skeppstedt	\N	\N	editor	tt0063149,tt0052017,tt0045848,tt0048272
nm0804132	Graham Skidmore	\N	\N	actor,miscellaneous	tt0058323,tt0183776,tt0651840,tt1403968
nm0811065	Timothy Snell	\N	\N	editor,editorial_department,producer	tt0201901,tt0120171,tt2265050,tt0127045
nm0814162	Josef Somr	1934	\N	actor,soundtrack	tt1259775,tt0065241,tt0060802,tt0086477
nm0819368	Daniel Sponsel	\N	\N	director,writer,cinematographer	tt0201728,tt0759725,tt1512271,tt0414854
nm0820028	Bruno Spoerri	\N	\N	composer	tt0119666,tt0262024,tt0107338,tt0071510
nm0821472	John M. Stahl	1886	1950	producer,director,writer	tt0037865,tt0025301,tt0036009,tt0036983
nm0823523	Jimmy Starr	1904	1990	writer,actor,miscellaneous	tt0019867,tt0021442,tt0021113,tt0020031
nm0824009	Nikos Stavridis	\N	1987	actor	tt0199046,tt0180782,tt0144884,tt0207803
nm0824122	Robert Steadman	1944	2010	cinematographer,camera_department,actor	tt0094602,tt0274636,tt0102782,tt0100813
nm0825049	Milan Stefanovic	\N	\N	cinematographer,camera_department	tt0228911,tt0204496,tt0192921,tt0191708
nm0827509	Ford Sterling	1883	1939	actor,director	tt0004670,tt0470941,tt0017382,tt0003679
nm0829480	Jane Ann Stewart	\N	\N	production_designer,art_department,art_director	tt0126886,tt1033575,tt0375063,tt0257360
nm0830857	Tomasz Stockinger	1955	\N	actor	tt0182607,tt0084953,tt0086792,tt0204635
nm0832086	Noreen Stone	\N	\N	writer,miscellaneous	tt0082017,tt0096306,tt0080258,tt0096978
nm0832535	Karel Storkán	\N	\N	writer,miscellaneous	tt0388891,tt0071861,tt0184721,tt0186557
nm0839302	Ming Sung	\N	\N	editor,miscellaneous,director	tt1427286,tt0076955,tt0067824,tt0077850
nm0839726	Gérard Surugue	\N	\N	actor,writer	tt0371552,tt0356972,tt1807824,tt0201701
nm0840485	Nobuhiro Suwa	\N	\N	director,writer,assistant_director	tt0201743,tt0401711,tt0285166,tt0470951
nm0840570	Haruyuki Suzuki	\N	\N	composer	tt3257520,tt2215363,tt0470951,tt0201743
nm0842963	Lidiya Sychyova	\N	\N	actress	tt0201720,tt0004196,tt1823704
nm0843082	Melanie Sykes	1970	\N	actress	tt0950199,tt2044346,tt2553974,tt0338616
nm0843498	Vasilis Syropoulos	\N	\N	editor,editorial_department,sound_department	tt0188527,tt0057892,tt0181600,tt0068939
nm0845752	Patrick Süskind	1949	\N	writer,actor	tt0383041,tt0201712,tt0120037,tt0396171
nm0846308	Ljuba Tadic	1929	2005	actor,writer	tt0172776,tt0081546,tt0072893,tt0070758
nm0847028	Kôkichi Takada	1911	1998	actor	tt0846999,tt0032156,tt0201481,tt0165980
nm0847189	Ryudai Takahashi	\N	\N	actor	tt1189095,tt0201743
nm0848533	Tetsurô Tanba	1922	2006	actor,writer,producer	tt0202604,tt0062512,tt0347618,tt0056058
nm0850483	Booth Tarkington	1869	1946	writer	tt0015145,tt0026056,tt0035015,tt0043880
nm0851637	Mair Tavares	\N	\N	editor,producer,production_manager	tt0424374,tt1841490,tt2746176,tt0114212
nm0852647	John R. Taylor	\N	\N	actor,production_designer,miscellaneous	tt0978764,tt0409459,tt0309593,tt0240515
nm0854149	Virgilio Teixeira	1917	2010	actor	tt0060897,tt0051337,tt0058085,tt0042185
nm0856056	Paul Terry	1887	1971	producer,miscellaneous,writer	tt0139986,tt0150902,tt0150930,tt0362569
nm0857523	Giorgos Theodosiadis	\N	\N	composer,director,music_department	tt0199688,tt0230938,tt0135686,tt0196917
nm0862026	Ingrid Thulin	1926	2004	actress,director,writer	tt0069467,tt0057611,tt0057358,tt0050986
nm0863661	Hans Timmermann	1926	2005	actor,director	tt0087299,tt0247795,tt0378287,tt0269301
nm0863833	Rin Tin Tin	\N	1932	actor	tt0021083,tt0014600,tt0015687,tt0022078
nm0866232	Tatyana Tolstaya	\N	\N	director	tt0201717
nm0867891	Jesús Tordesillas	1893	1973	actor	tt0044356,tt0055873,tt0054895,tt0045933
nm0868534	Carlos Torres Ríos	\N	\N	cinematographer,director,writer	tt0194514,tt0201414,tt0188993,tt0201740
nm0868535	Leopoldo Torres Ríos	1899	1960	writer,director,producer	tt0201557,tt0194514,tt0201585,tt0121631
nm0870351	Schaun Tozer	\N	\N	composer,music_department,soundtrack	tt1419318,tt0156442,tt0845746,tt0116488
nm0873490	Bruno Trompier	\N	\N	assistant_director,actor,writer	tt0234384,tt0830161,tt0087002,tt0089727
nm0874002	Orestes Trucco	1925	2010	producer,director,actor	tt0178569,tt0201750,tt0202038,tt0074166
nm0874687	Kuang-Hua Tseng	\N	\N	composer,sound_department	tt0201093,tt0111153,tt0201129,tt0301110
nm0875040	Stavros Tsiolis	\N	\N	writer,director,assistant_director	tt0237541,tt0089590,tt0300957,tt0257629
nm0875503	Shigeru Tsuyuguchi	1932	\N	actor	tt0113824,tt0057829,tt0068815,tt0082313
nm0876128	Edward Tudor-Pole	1955	\N	actor,soundtrack	tt0295297,tt0091954,tt0100928,tt0180073
nm0876392	Barbara Tulliver	\N	\N	editor,editorial_department,miscellaneous	tt0119256,tt1210042,tt0286106,tt0452637
nm0878448	Carlo Tuzii	\N	\N	director,writer,producer	tt1333129,tt0781552,tt0126922,tt0165169
nm0880680	Klaus Ulrich	\N	\N	cinematographer	tt0201728
nm0882096	Víctor Urruchúa	1912	\N	actor,director,writer	tt0201913,tt0232618,tt0201741,tt0244320
nm0882884	Karel Vacek	1940	2010	art_director,production_designer,art_department	tt0309820,tt0129332,tt0469640,tt0078753
nm0883335	Ladislaus Vajda	1877	1933	writer	tt0022017,tt0021818,tt0018737,tt0021542
nm0885128	Virginia Valli	1896	1968	actress	tt0016230,tt0151751,tt0015498,tt0014463
nm0885178	Robert Vallis	1875	1932	actor	tt0273712,tt0201751,tt0265074,tt0256446
nm0885820	Ned Van Buren	1882	1969	cinematographer	tt0005084,tt0013223,tt0011925,tt0012017
nm0890571	Nikolai Vasilyev	\N	\N	actor	tt0210518,tt0201720,tt0372306,tt0201895
nm0891898	Ramiro Vega	\N	\N	camera_department,cinematographer,art_department	tt0470143,tt0466155,tt0201741,tt0184334
nm0893544	Hilda Vera	\N	1988	actress	tt0095811,tt0201741,tt0072054,tt0076540
nm0895695	Zelito Viana	1938	\N	producer,director,writer	tt0446564,tt0245547,tt0201784,tt0088756
nm0898106	Ricardo Villarán	\N	\N	director,writer	tt0185303,tt0201640,tt0185660,tt0201753
nm0898203	Luis Guillermo Villegas Blanco	\N	\N	producer	tt0201741,tt0158482,tt0069091,tt0201913
nm0899571	Elyseu Visconti	\N	\N	director,cinematographer,producer	tt0201736,tt0205270,tt0324252,tt2762998
nm0900032	Richardas Vitkaitas	\N	\N	actor	tt0201707,tt5988898
nm0900189	Feliciano M. Vitóres	\N	\N	producer,director,camera_department	tt0020177,tt0019517,tt5129566,tt0018807
nm0900628	Aleksandr Vlasov	1922	1992	writer	tt0291021,tt0312381,tt3256396,tt5378166
nm0902395	Ila von Hasperg	\N	\N	editor,actress,assistant_director	tt0082680,tt0113443,tt0074312,tt0075169
nm0904360	Mirjana Vukojcic	1947	2017	actress	tt0228342,tt0201727,tt0215996,tt0199446
nm0907778	H.M. Walker	1878	1937	writer,miscellaneous,actor	tt0014429,tt0023251,tt0278213,tt0019688
nm0908708	Jim Wallace	\N	\N	camera_department,cinematographer,producer	tt0140735,tt0111438,tt0213327,tt0460681
nm0910788	Paulo Wanderley	1903	1973	writer,director,actor	tt0201756,tt0201509,tt0182061,tt0121993
nm0910996	Nathan Wang	1956	\N	composer,music_department,soundtrack	tt0454945,tt0103408,tt0404364,tt0113326
nm0911133	Hedwig Wangel	1875	1961	actress	tt0201729,tt0033973,tt0199671,tt0036818
nm0911609	Jennifer Ward	\N	\N	actress	tt0175592,tt0201739,tt0159206
nm0913831	Makiko Watanabe	1968	\N	actress,writer	tt1128075,tt0201743,tt3230162,tt1086241
nm0917577	Christa Wehling	1928	1996	actress,writer	tt0156117,tt0200266,tt0161798,tt0332043
nm0919256	Norbert Weisser	1946	\N	actor,producer	tt0107120,tt0084787,tt0108052,tt0077928
nm0920918	Elisabeth Wendt	1906	1980	actress	tt0239621,tt0022017,tt0030461,tt0141820
nm0921979	Chandra West	1970	\N	actress	tt0385057,tt0762107,tt0235737,tt0375210
nm0925220	Michael Jai White	1967	\N	actor,writer,producer	tt0443676,tt0468569,tt0120177,tt0346631
nm0932346	Hubert Willis	\N	1933	actor	tt0250992,tt2241635,tt0201751,tt0201580
nm0932952	Adolfo Z. Wilson	\N	\N	producer	tt0194514,tt0201414,tt0191794,tt0201740
nm0934415	Max Wilén	1925	\N	cinematographer,camera_department	tt0067508,tt0056281,tt0051836,tt0052017
nm0934780	Claire Windsor	1892	1972	actress	tt0014202,tt0016523,tt0024568,tt0011979
nm0939473	Fung Woo	1932	\N	actor,director,music_department	tt0093015,tt0089374,tt1852904,tt0101020
nm0941946	Katja Woywood	1971	\N	actress	tt0221885,tt0115088,tt0239406,tt0190117
nm0944366	Stavros Xarhakos	1939	\N	composer,soundtrack,music_department	tt0063218,tt0057229,tt0135512,tt0086182
nm0945048	Tonis Giakovakis	\N	2004	actor	tt0358946,tt0257593,tt1399099,tt0196917
nm0945212	Fûtarô Yamada	1922	2001	writer	tt0089691,tt0082699,tt0856348,tt0475723
nm0945490	Shôhei Yamamoto	1938	\N	actor	tt0201716,tt0211017,tt0088504,tt0260204
nm0945645	Yosuke Yamashita	1942	\N	composer,actor	tt0090951,tt0339748,tt0155796,tt0113174
nm0945779	Teruo Yamoto	\N	\N	producer	tt2214783,tt2214785,tt0201716,tt0250438
nm0947164	James Yee	1947	2001	producer	tt0133302,tt0112267,tt0201709
nm0947285	Lina Yegros	1914	1978	actress	tt0035040,tt0039295,tt0042386,tt0042840
nm0949033	Mari Yoshimura	1935	\N	actress	tt0053659,tt0055732,tt0056135,tt0201718
nm0949593	Hal Young	\N	\N	cinematographer,camera_department	tt0134913,tt0027400,tt0017311,tt0009879
nm0952055	Gal Zaid	1964	\N	actor,writer,editorial_department	tt1405737,tt1090316,tt0278554,tt3830828
nm0955136	George Zervoulakos	\N	\N	director,writer,producer	tt0257740,tt0121534,tt0258203,tt0257958
nm0956134	Richard Ziegler	\N	\N	music_department,composer,soundtrack	tt0317740,tt0258463,tt1133985,tt2302755
nm0956272	Bruno Ziener	1870	1941	actor,director,writer	tt0023563,tt0466074,tt0010947,tt1878966
nm0959575	Roberto Álvarez	1956	\N	actor	tt0303421,tt0270480,tt6471068,tt0287467
nm0960013	Yukari Ôshima	1963	\N	actress,producer,miscellaneous	tt0102293,tt0107393,tt0086683,tt0096469
nm0961826	Simon Tayler	\N	\N	visual_effects,writer,special_effects	tt0056751,tt0098774,tt0355295,tt1038032
nm1004852	Blanca Podestá	1889	1967	actress	tt0191561,tt0201753,tt0189077,tt0191022
nm1011927	Pedro E. Pico	\N	\N	writer	tt0201740,tt0205171,tt0194405,tt0123022
nm1011948	Caslav Popovic	\N	\N	producer,production_manager	tt0199562,tt0200347,tt0199977,tt0228911
nm1022352	Alberto Vacarezza	1886	1959	writer,composer	tt0201309,tt0189077,tt0316375,tt0121491
nm1029136	Lev Drankov	\N	\N	camera_department,cinematographer	tt0291050,tt0201717,tt0165383
nm1030326	Julio Joly	\N	\N	producer	tt0201735
nm1050346	Rena Pagrati	\N	1998	actress,soundtrack	tt1399099,tt1682914,tt0199485,tt1690482
nm1055177	David Cabouli	\N	\N	producer,writer	tt0121773,tt0201740,tt0316223,tt0320319
nm1056461	Susy del Carril	\N	\N	actress	tt0201740,tt0178236,tt0123164,tt0201824
nm1061968	Judy Ben-Asher	\N	\N	actress,casting_department,miscellaneous	tt0139194,tt0354578,tt1633249,tt1286765
nm1069745	Marisol Malaret	1949	\N	actress	tt0372428,tt0305834,tt0290007,tt0429356
nm1073947	Laurence Marks	1948	\N	writer,producer,miscellaneous	tt0094519,tt0096545,tt0108840,tt0106014
nm1075055	Horacio March	\N	\N	production_designer	tt0200726,tt0201702,tt0204330,tt0195151
nm1096107	Eugenio De Briganti	\N	\N	composer	tt0201601,tt0194514,tt0201537,tt0201414
nm1108624	Albert Brés	\N	\N	cinematographer,art_director	tt0203759,tt0219928,tt0307400,tt0171194
nm1146903	Jack de Castro	\N	\N	actor	tt0205270,tt0201736
nm1163787	Chao Lin	\N	\N	cinematographer,camera_department,editor	tt0084922,tt0073916,tt0445840,tt0075959
nm1190785	Stelios Ramakis	\N	\N	cinematographer,editorial_department,miscellaneous	tt0202216,tt0230231,tt0122670,tt0196582
nm1197488	Alex Sibley	1979	\N		tt0257295,tt4396036,tt0351683,tt0217211
nm1213193	Branko Jerinic	1953	\N	actor	tt0201703,tt4348012,tt0478149,tt0105602
nm1220421	Milton Carvalho	\N	\N	actor,camera_department	tt0201756,tt0188232,tt0809457,tt0123299
nm1250773	Irapuã Brasil	\N	\N	actor	tt0201756
nm1250886	Adalberto Carvalho	\N	\N	actor	tt0201756
nm1252348	Hernán Maldonado	\N	\N	writer,producer	tt0201756
nm1281595	Louise Veymiller	\N	\N	actress	tt0201839,tt0201723
nm1282887	Ping Do	\N	\N	actor,director,music_department	tt0193663,tt0064762,tt1441860,tt0201734
nm1314396	Giorgos Georgiou	\N	\N	actor,writer	tt1473095,tt0145016,tt1085716,tt1282042
nm1351617	Tsunagorô Rashômon	1920	\N	actor	tt0054366,tt0201713,tt0055630,tt0051649
nm1354458	David Bodycombe	1973	\N	miscellaneous,writer	tt0346423,tt1294009,tt0098774,tt0272999
nm1420960	Pietro Mander	\N	\N	producer	tt0025470,tt0032905,tt0201755,tt0034022
nm1458340	Markos Defilippou	\N	\N	camera_department,cinematographer	tt0199559,tt0201719,tt0255936,tt0057892
nm1465223	Dara O'Briain	1972	\N	producer,writer,actor	tt1368982,tt2324215,tt0463827,tt0495247
nm1547964	Richard Ayoade	1977	\N	actor,writer,director	tt1298649,tt1440292,tt0787474,tt1825157
nm1591875	David Garone	\N	\N	actor	tt0126846,tt0120173
nm1636647	Bob Thorne	\N	\N	writer	tt0098774
nm1639981	Adam Howarth	1968	\N	special_effects,visual_effects,writer	tt2717822,tt2189461,tt0462504
nm1662916	Chak Yan Mok	\N	\N	camera_department,cinematographer	tt0100019,tt0108618,tt0097866,tt0085864
nm1671530	Stela Mavridou	\N	\N	actress	tt0200965,tt0201714,tt0200565,tt0288774
nm1689335	Voula Avramidou	\N	\N	actress	tt0196525,tt0258204,tt0202369,tt0257977
nm1696579	Maria Reizen	\N	\N	actress	tt0201720
nm1746331	Rudolf Strauß	\N	\N	writer	tt1122823,tt0133891,tt0201729,tt1411863
nm1783317	Luiz Fernando	\N	\N	sound_department,actor	tt0201736,tt0205270
nm1823707	Simon Balderas	\N	\N	editor,cinematographer,director	tt3555216,tt6615112,tt3164890,tt2239699
nm1824677	Tommy Sandhu	\N	\N	actor	tt0088486,tt0493379,tt1705040,tt0427067
nm1908630	Wood-Yau Cheung	\N	\N	actor	tt0206764,tt0207583,tt3603010,tt0207323
nm1930572	Kevin MacLeod	\N	\N	composer,music_department,soundtrack	tt5377302,tt3263530,tt4077110,tt0970179
nm2025599	Daniel Zawadzki	1974	\N	actor,sound_department	tt0182607,tt0244498,tt0479265,tt1283503
nm2048333	Samuel James	\N	\N	actor	tt3302524,tt4307936,tt0096545,tt1541882
nm2110665	Ke Wang	\N	\N	writer	tt0201734,tt1397137,tt0492673,tt0073316
nm2186979	Michael Chin	\N	\N	cinematographer,camera_department,director	tt0094416,tt0092851,tt0762111,tt1013753
nm2203417	Kin-Yip Ho	\N	\N	producer,miscellaneous,director	tt1653949,tt0193645,tt0777885,tt0207620
nm2261796	Burnt Friedman	\N	\N	composer,soundtrack	tt0201728,tt0466044,tt0481369,tt4553438
nm2262327	Spyros Melas	1882	1966	writer	tt0135147,tt0291940,tt0201719
nm2522828	Giorgos Paizis	\N	\N	writer	tt0258320,tt0201724
nm2532692	Wa Ha	\N	\N	actress	tt2287837,tt0201734,tt2848564,tt0187924
nm2571246	Roula Kanellopoulou	\N	\N	actress	tt0201722,tt0076208,tt0200627,tt0230425
nm2596988	Mairi Anerousi	\N	\N	actress	tt0201714,tt0236801
nm2600219	Andreas Haliotis	\N	\N	producer	tt0201724
nm2604487	Spyros Papavasileiou	\N	2009	composer,soundtrack	tt0205481,tt0289553,tt0288674,tt0201722
nm2687196	Peng-Tang Teng	\N	\N	assistant_director,miscellaneous,director	tt0102017,tt0121434,tt0098691,tt0080845
nm2878379	Anita Moya	\N	\N	actress	tt0201750
nm2891071	Mariano Artau	1920	2010	actor	tt0201750
nm2891210	Frankie Bibiloni	\N	\N	actor	tt0201750
nm2907429	Jason Croot	1971	\N	actor,producer,director	tt1640224,tt2070738,tt5181322,tt1603324
nm3102062	Judy Carmen Gonzalez	\N	\N	actress	tt0420223,tt0399445,tt0106977,tt0207201
nm3111641	Angela Scanlon	1983	\N		tt0163488,tt6240026,tt5762226,tt6494664
nm3113521	Yung-Chieh Wu	\N	\N	cinematographer,camera_department	tt0121900,tt1977846,tt0091292,tt0102017
nm3295914	Federico Kirkpatrick	\N	\N	actor	tt0020177
nm3319225	Pablo de la Cruz	\N	\N	actor	tt0020177
nm3359763	Sam Cullingworth	\N	\N	actor,stunts,producer	tt1172570,tt2714724,tt2151849,tt2088010
nm3673346	Anna Gmeyner	1902	1991	writer	tt0023933,tt0022017
nm3909049	Noel Sharkey	\N	\N		tt2510712,tt0163488,tt2039535,tt1660286
nm5235550	Choi Fei	\N	\N	actor	tt2361238,tt0102017,tt0253955
nm5427179	Malte Marks	\N	\N	production_designer,costume_designer,set_decorator	tt0412801,tt0476035,tt0177834,tt0456428
nm5465744	Charlie Quirke	\N	\N	actor	tt7080476,tt2844732,tt4307936,tt0096545
nm6186710	Dan Riordan	\N	\N	actor	tt0201747
nm6186711	Julie Roach	\N	\N	actress	tt0201747
nm6186713	Chris Paine	\N	\N	producer	tt0201747
nm6674437	Miki Watari	\N	\N	actress	tt0201716,tt0254730
nm6801470	Peter Nissen	\N	\N	writer	tt0273835,tt0120175,tt0130248,tt4070102
nm6883878	Mc Jones	\N	\N	actor	tt1397497,tt3010520,tt0112502,tt3949660
nm7486844	Trevor Wright	\N	\N		tt4900108,tt0163488
nm7490400	Anthony Hillier	\N	\N		tt0163488
nm7490401	Matthew Wright	\N	\N		tt0163488
nm8334110	Sethu Vijayakumar	\N	\N		\N
nm8335674	Lucy Rogers	\N	\N		\N
nm8474127	George Triantafyllou	\N	\N	editor,editorial_department,sound_department	tt0230938,tt0466349,tt0201976,tt0201021
nm8516873	Karen Heyworth	\N	\N	actress	tt0098774
nm9025496	Marina Cuturilo	\N	\N	production_designer	tt0201703
